tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-1023,Guangzhou,Hard,32,I,20251020,275,201533,,WC,Shuai Zhang,R,177,CHN,36.7,220435,,,Anastasia Zakharova,R,,RUS,23.7,6-4 6-1,3,R32,79,2,2,64,44,26,8,9,3,7,0,3,52,34,15,4,8,3,10,122,641,84,852
2025-1023,Guangzhou,Hard,32,I,20251020,274,220662,,,Veronika Erjavec,R,,SLO,25.8,213583,3,,Tatjana Maria,R,172,GER,38.2,6-4 6-7(7) 6-2,3,R32,135,3,1,96,68,40,14,15,6,11,8,4,103,63,43,11,15,9,17,100,745,43,1277
2025-1023,Guangzhou,Hard,32,I,20251020,273,216016,,WC,Xiyu Wang,L,,CHN,24.5,215936,7,,Francesca Jones,R,,GBR,25.0,6-4 6-4,3,R32,118,2,3,77,51,31,14,10,7,9,0,4,81,55,32,10,10,7,11,163,457,74,912
2025-1023,Guangzhou,Hard,32,I,20251020,272,220714,,,Elisabetta Cocciaretto,R,,ITA,24.7,220348,,,Diane Parry,R,170,FRA,23.1,6-4 6-7(7) 6-2,3,R32,164,1,2,98,78,51,10,15,3,6,6,4,103,68,40,16,15,12,18,95,783,125,615
2025-1023,Guangzhou,Hard,32,I,20251020,271,215785,,,Camila Osorio,R,162,COL,23.8,214459,,,Lucia Bronzetti,R,,ITA,26.8,6-1 6-2,3,R32,65,2,2,43,20,16,17,8,0,0,0,1,43,27,13,8,7,1,5,83,857,91,828
2025-1023,Guangzhou,Hard,32,I,20251020,270,215983,2,,Ann Li,R,170,USA,25.3,223286,,LL,Victoria Jimenez Kasintseva,L,,AND,20.1,6-4 7-6(4),3,R32,113,7,2,79,40,28,19,11,4,7,1,5,95,62,39,11,11,11,15,44,1247,107,697
2025-1056,Tokyo,Hard,28,P,20251020,300,202505,5,,Belinda Bencic,R,175,SUI,28.6,222328,6,,Linda Noskova,R,,CZE,20.9,6-2 6-3,3,F,81,6,0,69,47,37,9,9,10,10,4,6,51,32,19,9,8,3,6,13,2662,17,2376
2025-1056,Tokyo,Hard,28,P,20251020,299,202505,5,,Belinda Bencic,R,175,SUI,28.6,213550,10,,Sofia Kenin,R,170,USA,26.9,7-6(5) 3-6 6-2,3,SF,135,10,3,91,61,45,16,14,5,7,2,5,95,65,43,17,15,6,9,13,2662,25,1719
2025-1056,Tokyo,Hard,28,P,20251020,298,222328,6,,Linda Noskova,R,,CZE,20.9,214981,2,,Elena Rybakina,R,184,KAZ,26.3,W/O,3,SF,0,,,,,,,,,,,,,,,,,,,17,2376,7,4505
2025-1056,Tokyo,Hard,28,P,20251020,297,202505,5,,Belinda Bencic,R,175,SUI,28.6,214096,8,,Karolina Muchova,R,178,CZE,29.1,3-6 7-5 7-5,3,QF,188,3,4,110,80,49,16,16,6,11,9,3,113,76,50,14,17,8,14,13,2662,21,1888
2025-1056,Tokyo,Hard,28,P,20251020,296,213550,10,,Sofia Kenin,R,170,USA,26.9,206420,3,,Ekaterina Alexandrova,R,175,RUS,30.9,6-0 2-6 7-6(3),3,QF,137,3,6,98,70,48,8,13,7,11,12,3,95,72,46,5,13,5,10,25,1719,10,3375
2025-1056,Tokyo,Hard,28,P,20251020,295,222328,6,,Linda Noskova,R,,CZE,20.9,214939,,,Anna Kalinskaya,R,175,RUS,26.8,6-0 1-0 RET,3,QF,35,5,2,31,20,15,7,4,6,6,0,0,21,11,4,3,3,1,4,17,2376,38,1319
2025-1056,Tokyo,Hard,28,P,20251020,294,214981,2,,Elena Rybakina,R,184,KAZ,26.3,239475,9,,Victoria Mboko,R,,CAN,19.1,6-3 7-6(4),3,QF,91,5,1,65,38,30,21,11,2,2,2,2,65,48,40,3,10,2,3,7,4505,23,1806
2025-1056,Tokyo,Hard,28,P,20251020,293,202505,5,,Belinda Bencic,R,175,SUI,28.6,219875,,Q,Varvara Gracheva,R,,FRA,25.2,6-4 6-3,3,R16,85,0,0,51,32,20,10,9,4,7,1,4,57,34,18,8,10,8,14,13,2662,82,862
2025-1056,Tokyo,Hard,28,P,20251020,292,214096,8,,Karolina Muchova,R,178,CZE,29.1,233741,,,Maya Joint,R,,AUS,19.5,6-3 7-5,3,R16,89,1,0,52,39,30,7,10,2,4,0,4,71,45,24,13,11,4,9,21,1888,32,1479
2025-1056,Tokyo,Hard,28,P,20251020,291,206420,3,,Ekaterina Alexandrova,R,175,RUS,30.9,211713,,,Jaqueline Cristian,R,180,ROU,27.3,6-1 6-2,3,R16,69,3,2,50,33,27,8,8,1,1,1,0,51,32,17,8,7,7,11,10,3375,42,1294
2025-1056,Tokyo,Hard,28,P,20251020,290,213550,10,,Sofia Kenin,R,170,USA,26.9,259883,,WC,Wakana Sonobe,L,,JPN,17.7,3-6 6-1 7-6(2),3,R16,138,0,7,94,66,47,16,14,6,8,7,7,106,58,37,25,14,8,11,25,1719,263,262
2025-1056,Tokyo,Hard,28,P,20251020,289,214939,,,Anna Kalinskaya,R,175,RUS,26.8,223670,7,,Diana Shnaider,L,,RUS,21.5,7-6(4) 2-6 7-6(5),3,R16,162,1,1,113,80,50,14,16,6,12,3,5,109,78,52,13,16,3,7,38,1319,19,2191
2025-1056,Tokyo,Hard,28,P,20251020,288,222328,6,,Linda Noskova,R,,CZE,20.9,220520,,,Mccartney Kessler,R,,USA,26.2,5-7 6-3 6-4,3,R16,124,10,3,99,63,46,15,16,6,9,2,5,95,64,44,13,15,5,9,17,2376,31,1558
2025-1056,Tokyo,Hard,28,P,20251020,287,239475,9,,Victoria Mboko,R,,CAN,19.1,220332,,Q,Eva Lys,R,165,GER,23.7,6-1 6-1,3,R16,55,5,2,38,30,26,4,7,1,1,0,1,54,41,19,6,7,3,8,23,1806,50,1190
2025-1056,Tokyo,Hard,28,P,20251020,286,214981,2,,Elena Rybakina,R,184,KAZ,26.3,220367,,,Leylah Fernandez,L,168,CAN,23.1,6-4 6-3,3,R16,88,6,3,69,34,25,19,10,4,5,1,2,48,28,20,7,9,1,4,7,4505,22,1869
2025-1056,Tokyo,Hard,28,P,20251020,284,219875,,Q,Varvara Gracheva,R,,FRA,25.2,216133,,,Xin Yu Wang,R,182,CHN,24.0,4-6 6-3 6-4,3,R32,136,2,3,99,64,35,19,15,4,9,6,3,87,63,41,8,14,7,13,82,862,59,1056
2025-1056,Tokyo,Hard,28,P,20251020,283,233741,,,Maya Joint,R,,AUS,19.5,203530,,LL,Viktorija Golubic,R,169,SUI,33.0,1-6 7-6(5) 6-2,3,R32,137,0,3,93,60,37,15,14,3,8,0,3,99,73,45,11,13,6,10,32,1479,55,1105
2025-1056,Tokyo,Hard,28,P,20251020,282,214096,8,,Karolina Muchova,R,178,CZE,29.1,214954,,,Marketa Vondrousova,L,173,CZE,26.3,6-2 1-0 RET,3,R32,50,1,2,36,25,18,6,5,3,3,2,2,32,24,13,3,4,2,4,21,1888,34,1444
2025-1056,Tokyo,Hard,28,P,20251020,280,211713,,,Jaqueline Cristian,R,180,ROU,27.3,221406,,Q,Alina Charaeva,R,,RUS,23.4,6-2 6-3,3,R32,94,1,0,52,43,31,4,9,0,1,3,3,64,42,27,7,8,4,8,42,1294,150,491
2025-1056,Tokyo,Hard,28,P,20251020,279,259883,,WC,Wakana Sonobe,L,,JPN,17.7,223360,,WC,Nikola Bartunkova,R,,CZE,19.6,6-4 6-3,3,R32,120,1,2,99,60,39,20,10,8,9,1,8,76,39,29,13,9,7,10,263,262,132,582
2025-1056,Tokyo,Hard,28,P,20251020,278,213550,10,,Sofia Kenin,R,170,USA,26.9,220416,,WC,Moyuka Uchijima,R,171,JPN,24.1,6-1 6-3,3,R32,70,1,2,57,36,25,15,8,5,5,1,5,54,25,18,9,8,4,8,25,1719,81,867
2025-1056,Tokyo,Hard,28,P,20251020,277,223670,7,,Diana Shnaider,L,,RUS,21.5,215035,,,Dayana Yastremska,R,175,UKR,25.4,6-3 6-1,3,R32,64,1,2,49,30,19,10,8,1,3,1,3,47,27,13,7,8,6,12,19,2191,28,1604
2025-1056,Tokyo,Hard,28,P,20251020,276,214939,,,Anna Kalinskaya,R,175,RUS,26.8,215480,,LL,Suzan Lamens,R,,NED,26.2,6-3 6-1,3,R32,68,1,2,51,33,22,10,8,3,5,2,3,45,30,15,3,8,2,8,38,1319,86,849
2025-1056,Tokyo,Hard,28,P,20251020,275,220520,,,Mccartney Kessler,R,,USA,26.2,213710,,Q,Cristina Bucsa,R,,ESP,27.8,3-6 7-5 6-3,3,R32,144,3,1,95,59,44,16,15,4,7,3,5,105,62,42,19,15,8,12,31,1558,72,953
2025-1056,Tokyo,Hard,28,P,20251020,273,239475,9,,Victoria Mboko,R,,CAN,19.1,215370,,WC,Bianca Andreescu,R,170,CAN,25.3,6-3 6-3,3,R32,75,1,3,51,35,27,8,9,0,1,1,2,52,30,18,11,9,2,6,23,1806,172,426
2025-1056,Tokyo,Hard,28,P,20251020,272,220332,,Q,Eva Lys,R,165,GER,23.7,211107,,Q,Katie Boulter,R,180,GBR,29.2,6-2 6-1,3,R32,72,1,3,69,43,25,16,8,4,5,0,5,41,19,12,6,7,2,7,50,1190,63,1018
2025-1056,Tokyo,Hard,28,P,20251020,271,220367,,,Leylah Fernandez,L,168,CAN,23.1,206289,,Q,Maria Sakkari,R,172,GRE,30.2,7-6(5) 6-4,3,R32,120,2,1,74,49,29,12,11,6,11,1,0,74,49,23,12,11,4,10,22,1869,54,1116
2025-1148,Chennai,Hard,32,I,20251027,300,222145,4,,Janice Tjen,R,,INA,23.4,214040,7,,Kimberly Birrell,R,170,AUS,27.4,6-4 6-3,3,F,120,5,4,93,58,37,16,9,12,14,0,3,59,42,24,4,10,1,6,82,870,117,667
2025-1148,Chennai,Hard,32,I,20251027,299,222145,4,,Janice Tjen,R,,INA,23.4,222290,,,Lanlana Tararudee,R,,THA,21.3,7-6(6) 7-6(5),3,SF,144,2,2,84,54,38,20,12,4,6,12,6,94,51,40,20,12,7,9,82,870,171,427
2025-1148,Chennai,Hard,32,I,20251027,298,214040,7,,Kimberly Birrell,R,170,AUS,27.4,220466,,,Joanna Garland,R,,TPE,24.2,6-7(2) 6-3 7-5,3,SF,204,3,8,100,65,56,13,17,4,6,10,3,120,77,54,19,16,14,18,117,667,132,585
2025-1148,Chennai,Hard,32,I,20251027,297,222290,,,Lanlana Tararudee,R,,THA,21.3,223325,,,Polina Iatcenko,U,,RUS,21.8,6-0 6-2,3,QF,75,6,1,48,24,21,9,7,3,4,1,4,44,24,10,5,7,5,11,171,427,181,391
2025-1148,Chennai,Hard,32,I,20251027,296,222145,4,,Janice Tjen,R,,INA,23.4,266376,,WC,Mia Pohankova,R,,SVK,17.0,6-3 6-1,3,QF,73,0,1,46,31,22,10,8,3,4,8,6,65,39,24,5,8,7,12,82,870,659,62
2025-1148,Chennai,Hard,32,I,20251027,295,214040,7,,Kimberly Birrell,R,170,AUS,27.4,202499,3,,Donna Vekic,R,179,CRO,29.3,6-4 6-0,3,QF,71,2,2,43,28,22,12,8,0,0,5,7,46,19,13,9,8,5,9,117,667,78,882
2025-1148,Chennai,Hard,32,I,20251027,294,220466,,,Joanna Garland,R,,TPE,24.2,201613,,LL,Arina Rodionova,R,168,AUS,35.8,6-2 7-6(2),3,QF,116,2,2,79,49,35,15,10,8,11,0,7,58,35,20,7,10,4,9,132,585,250,288
2025-1148,Chennai,Hard,32,I,20251027,293,222290,,,Lanlana Tararudee,R,,THA,21.3,220309,1,,Zeynep Sonmez,R,,TUR,23.4,2-6 6-3 6-3,3,R16,140,2,3,66,41,23,9,10,5,10,0,4,62,35,21,10,10,5,10,171,427,73,900
2025-1148,Chennai,Hard,32,I,20251027,292,223325,,,Polina Iatcenko,U,,RUS,21.8,203514,,,Katarzyna Kawa,R,178,POL,32.9,6-2 6-3,3,R16,95,1,3,64,45,25,7,8,6,10,1,2,63,35,14,9,9,5,13,181,391,126,609
2025-1148,Chennai,Hard,32,I,20251027,291,222145,4,,Janice Tjen,R,,INA,23.4,222258,,,Linda Fruhvirtova,R,,CZE,20.4,2-6 6-3 6-2,3,R16,131,1,4,77,54,36,9,12,7,11,4,7,83,46,30,12,13,5,11,82,870,139,553
2025-1148,Chennai,Hard,32,I,20251027,290,266376,,WC,Mia Pohankova,R,,SVK,17.0,220348,9,,Diane Parry,R,170,FRA,23.1,6-3 6-4,3,R16,105,5,6,52,25,15,15,8,5,7,0,3,54,26,16,11,8,4,8,659,62,131,586
2025-1148,Chennai,Hard,32,I,20251027,289,214040,7,,Kimberly Birrell,R,170,AUS,27.4,220842,,WC,Shrivalli Rashmikaa Bhamidipaty,U,,IND,23.8,7-5 7-6(2),3,R16,137,2,7,71,41,27,11,12,3,9,12,9,112,56,34,19,12,15,22,117,667,434,128
2025-1148,Chennai,Hard,32,I,20251027,288,202499,3,,Donna Vekic,R,179,CRO,29.3,246481,,WC,Sahaja Yamalapalli,U,,IND,24.9,6-2 6-2,3,R16,78,6,3,41,20,18,14,8,0,0,0,5,56,25,13,15,8,7,11,78,882,344,183
2025-1148,Chennai,Hard,32,I,20251027,287,201613,,LL,Arina Rodionova,R,168,AUS,35.8,204411,,,Storm Hunter,L,166,AUS,31.2,1-6 6-4 7-6(9),3,R16,150,1,6,105,72,38,10,14,3,12,2,12,103,59,34,16,15,6,14,250,288,630,69
2025-1148,Chennai,Hard,32,I,20251027,286,220466,,,Joanna Garland,R,,TPE,24.2,215614,,Q,Mei Yamaguchi,U,152,JPN,26.3,5-7 7-5 7-5,3,R16,196,5,10,116,70,47,21,18,4,10,1,1,99,57,34,24,18,7,14,132,585,279,242
2025-1148,Chennai,Hard,32,I,20251027,285,220309,1,,Zeynep Sonmez,R,,TUR,23.4,236955,,,Tatiana Prozorova,U,,RUS,22.0,7-5 6-4,3,R32,98,0,2,66,44,28,11,11,4,8,1,3,69,44,27,6,11,2,8,73,900,172,421
2025-1148,Chennai,Hard,32,I,20251027,284,222290,,,Lanlana Tararudee,R,,THA,21.3,221237,,,Maria Timofeeva,R,,UZB,21.9,6-2 2-0 RET,3,R32,68,1,0,26,17,12,6,5,0,1,0,5,43,24,16,2,5,1,5,171,427,144,519
2025-1148,Chennai,Hard,32,I,20251027,283,223325,,,Polina Iatcenko,U,,RUS,21.8,221406,,,Alina Charaeva,R,,RUS,23.4,6-3 5-0 RET,3,R32,79,4,2,36,19,16,9,6,0,0,3,6,42,20,13,8,6,4,7,181,391,162,451
2025-1148,Chennai,Hard,32,I,20251027,282,203514,,,Katarzyna Kawa,R,178,POL,32.9,214459,5,,Lucia Bronzetti,R,,ITA,26.8,6-7 6-0 6-2,3,R32,166,3,2,108,57,36,29,13,13,15,2,4,105,68,37,17,13,6,13,126,609,105,731
2025-1148,Chennai,Hard,32,I,20251027,281,222145,4,,Janice Tjen,R,,INA,23.4,211344,,Q,Caroline Uebelhoer,U,,GER,29.5,6-4 6-7(5) 6-2,3,R32,121,6,3,87,55,42,22,15,2,3,4,4,93,63,44,17,15,4,8,82,870,271,256
2025-1148,Chennai,Hard,32,I,20251027,280,222258,,,Linda Fruhvirtova,R,,CZE,20.4,235159,,Q,Astrid Lew Yan Foon,U,,FRA,20.1,6-2 6-2,3,R32,79,2,5,59,27,21,15,8,2,3,4,2,47,27,13,8,8,0,5,139,553,381,158
2025-1148,Chennai,Hard,32,I,20251027,279,266376,,WC,Mia Pohankova,R,,SVK,17.0,211702,,,Nao Hibino,R,163,JPN,30.9,7-5 6-1,3,R32,92,8,1,69,40,27,15,10,7,9,0,2,61,42,21,9,9,6,11,659,62,173,415
2025-1148,Chennai,Hard,32,I,20251027,278,220348,9,,Diane Parry,R,170,FRA,23.1,220597,,LL,Thasaporn Naklo,R,,THA,24.1,6-2 6-0,3,R32,79,4,0,51,28,20,15,7,9,9,1,4,48,27,11,10,7,3,8,131,586,543,88
2025-1148,Chennai,Hard,32,I,20251027,277,214040,7,,Kimberly Birrell,R,170,AUS,27.4,223360,,,Nikola Bartunkova,R,,CZE,19.6,1-6 6-1 6-3,3,R32,119,1,5,64,46,29,7,12,2,7,6,6,68,37,20,11,11,2,8,117,667,133,582
2025-1148,Chennai,Hard,32,I,20251027,276,220842,,WC,Shrivalli Rashmikaa Bhamidipaty,U,,IND,23.8,266722,,WC,Maaya Rajeshwaran Revathi,R,175,IND,16.3,6-1 6-4,3,R32,69,2,1,52,32,26,6,9,2,4,1,6,43,18,12,7,8,5,10,434,128,658,62
2025-1148,Chennai,Hard,32,I,20251027,275,246481,,WC,Sahaja Yamalapalli,U,,IND,24.9,221187,,LL,Priska Madelyn Nugroho,R,,INA,22.4,6-4 6-2,3,R32,120,0,1,64,37,22,14,9,10,13,0,4,75,43,23,11,9,8,14,344,183,280,242
2025-1148,Chennai,Hard,32,I,20251027,274,202499,3,,Donna Vekic,R,179,CRO,29.3,261038,,LL,Vaishnavi Adkar,R,,IND,20.8,6-1 6-2,3,R32,98,8,6,73,42,33,10,8,8,9,1,2,46,33,14,5,7,7,12,78,882,697,54
2025-1148,Chennai,Hard,32,I,20251027,273,201613,,LL,Arina Rodionova,R,168,AUS,35.8,211411,,,Nina Stojanovic,R,176,SRB,29.2,6-3 5-5 RET,3,R32,87,2,3,54,35,25,7,9,2,5,1,5,58,35,19,11,10,5,10,250,288,164,436
2025-1148,Chennai,Hard,32,I,20251027,272,204411,,,Storm Hunter,L,166,AUS,31.2,215988,,,Mai Hontama,R,,JPN,26.1,6-7(0) 6-2 6-4,3,R32,95,4,4,87,56,35,16,15,2,7,2,10,115,67,42,18,15,6,14,630,69,256,271
2025-1148,Chennai,Hard,32,I,20251027,271,220466,,,Joanna Garland,R,,TPE,24.2,215996,,Q,Arianne Hartono,R,,NED,29.5,6-4 6-3,3,R32,87,2,3,59,40,24,8,9,2,6,2,6,65,45,24,6,10,5,12,132,585,260,266
2025-1148,Chennai,Hard,32,I,20251027,270,215614,,Q,Mei Yamaguchi,U,152,JPN,26.3,215936,2,,Francesca Jones,R,,GBR,25.1,5-7 6-0 1-0 RET,3,R32,91,7,1,58,39,23,9,10,0,4,5,3,60,42,19,7,10,2,8,279,242,71,912
2025-1074,Hong Kong,Hard,32,I,20251027,300,239475,3,,Victoria Mboko,R,,CAN,19.1,213710,,,Cristina Bucsa,R,,ESP,27.8,7-5 6-7(9) 6-2,3,F,169,9,3,127,79,53,24,16,9,12,2,1,125,80,51,19,16,7,13,21,1913,68,965
2025-1074,Hong Kong,Hard,32,I,20251027,299,213710,,,Cristina Bucsa,R,,ESP,27.8,233741,5,,Maya Joint,R,,AUS,19.5,6-3 6-1,3,SF,57,1,1,42,32,28,5,8,0,0,3,3,54,39,23,5,8,8,12,68,965,32,1490
2025-1074,Hong Kong,Hard,32,I,20251027,298,239475,3,,Victoria Mboko,R,,CAN,19.1,220367,2,,Leylah Fernandez,L,168,CAN,23.1,2-6 6-3 6-2,3,SF,104,4,4,76,58,39,9,12,3,5,1,2,66,39,27,14,13,1,5,21,1913,22,1821
2025-1074,Hong Kong,Hard,32,I,20251027,297,213710,,,Cristina Bucsa,R,,ESP,27.8,202505,1,,Belinda Bencic,R,175,SUI,28.6,W/O,3,QF,0,,,,,,,,,,,,,,,,,,,68,965,11,3146
2025-1074,Hong Kong,Hard,32,I,20251027,296,233741,5,,Maya Joint,R,,AUS,19.5,221124,,Q,Himeno Sakatsume,R,,JPN,24.2,6-4 2-6 6-4,3,QF,112,3,4,88,59,36,14,14,4,8,3,3,82,49,34,16,14,4,8,32,1490,228,316
2025-1074,Hong Kong,Hard,32,I,20251027,295,239475,3,,Victoria Mboko,R,,CAN,19.1,214939,6,,Anna Kalinskaya,R,175,RUS,26.9,6-1 3-1 RET,3,QF,48,9,1,42,33,24,5,6,6,6,3,1,34,20,9,7,5,2,5,21,1913,35,1417
2025-1074,Hong Kong,Hard,32,I,20251027,294,220367,2,,Leylah Fernandez,L,168,CAN,23.1,201514,7,,Sorana Cirstea,R,176,ROU,35.5,6-4 6-4,3,QF,104,1,5,68,43,32,12,10,4,5,2,5,73,42,31,9,10,6,9,22,1821,45,1243
2025-1074,Hong Kong,Hard,32,I,20251027,293,202505,1,,Belinda Bencic,R,175,SUI,28.6,206374,,,Yafan Wang,R,170,CHN,31.4,6-2 6-2,3,R16,76,4,1,39,29,25,7,8,0,0,0,3,61,30,21,11,8,5,9,11,3146,298,221
2025-1074,Hong Kong,Hard,32,I,20251027,292,213710,,,Cristina Bucsa,R,,ESP,27.8,215306,8,,Emiliana Arango,R,,COL,24.9,6-2 6-4,3,R16,88,0,5,78,52,31,9,9,9,13,0,0,61,51,23,2,9,9,16,68,965,47,1229
2025-1074,Hong Kong,Hard,32,I,20251027,291,221124,,Q,Himeno Sakatsume,R,,JPN,24.2,211269,,WC,Eudice Wong Chong,U,,HKG,29.5,6-2 6-1,3,R16,68,1,1,56,34,27,10,8,2,3,1,2,39,25,10,5,7,1,6,228,316,632,69
2025-1074,Hong Kong,Hard,32,I,20251027,290,233741,5,,Maya Joint,R,,AUS,19.5,215077,,Q,Viktoria Morvayova,U,,SVK,24.6,6-1 6-4,3,R16,70,1,3,51,31,22,11,9,3,5,2,4,57,34,19,7,8,6,11,32,1490,520,95
2025-1074,Hong Kong,Hard,32,I,20251027,289,214939,6,,Anna Kalinskaya,R,175,RUS,26.9,201533,,,Shuai Zhang,R,177,CHN,36.7,6-1 6-1,3,R16,51,3,3,48,35,25,5,7,1,2,1,2,37,25,8,4,7,2,8,35,1417,107,709
2025-1074,Hong Kong,Hard,32,I,20251027,288,239475,3,,Victoria Mboko,R,,CAN,19.1,223253,,,Alexandra Eala,L,173,PHI,20.4,3-6 6-3 6-4,3,R16,147,8,9,105,73,49,15,14,6,10,2,2,85,58,38,10,14,4,9,21,1913,51,1131
2025-1074,Hong Kong,Hard,32,I,20251027,287,201514,7,,Sorana Cirstea,R,176,ROU,35.5,201548,,,Ajla Tomljanovic,R,180,AUS,32.4,4-6 6-4 6-3,3,R16,141,13,4,114,66,48,19,15,9,13,1,7,86,59,38,10,14,8,13,45,1243,86,844
2025-1074,Hong Kong,Hard,32,I,20251027,286,220367,2,,Leylah Fernandez,L,168,CAN,23.1,220332,,,Eva Lys,R,165,GER,23.7,6-4 6-1,3,R16,68,3,2,47,31,24,9,9,0,1,0,2,52,42,21,5,8,4,8,22,1821,44,1274
2025-1074,Hong Kong,Hard,32,I,20251027,285,202505,1,,Belinda Bencic,R,175,SUI,28.6,205925,,,Aliaksandra Sasnovich,R,174,BLR,31.6,6-3 6-4,3,R32,89,1,1,66,46,27,14,10,5,7,2,2,54,39,22,6,9,9,13,11,3146,111,685
2025-1074,Hong Kong,Hard,32,I,20251027,284,206374,,,Yafan Wang,R,170,CHN,31.4,213666,,Q,Maddison Inglis,R,171,AUS,27.7,6-4 6-7(6) 6-3,3,R32,167,7,2,111,71,53,18,16,4,6,3,5,95,58,40,18,15,0,4,298,221,186,385
2025-1074,Hong Kong,Hard,32,I,20251027,283,213710,,,Cristina Bucsa,R,,ESP,27.8,215946,,Q,Ye Xin Ma,U,,CHN,26.3,6-1 6-2,3,R32,65,1,0,48,34,25,9,8,1,1,1,6,55,31,19,6,7,7,11,68,965,238,305
2025-1074,Hong Kong,Hard,32,I,20251027,282,215306,8,,Emiliana Arango,R,,COL,24.9,220416,,,Moyuka Uchijima,R,171,JPN,24.2,6-7(3) 6-1 6-4,3,R32,138,3,0,96,75,47,14,15,1,4,3,10,111,65,42,17,14,8,14,47,1229,92,808
2025-1074,Hong Kong,Hard,32,I,20251027,281,221124,,Q,Himeno Sakatsume,R,,JPN,24.2,213550,4,,Sofia Kenin,R,170,USA,26.9,6-2 6-1,3,R32,72,5,4,57,39,24,6,8,3,6,0,4,57,38,15,5,7,7,14,228,316,28,1589
2025-1074,Hong Kong,Hard,32,I,20251027,280,211269,,WC,Eudice Wong Chong,U,,HKG,29.5,215480,,,Suzan Lamens,R,,NED,26.3,6-3 6-4,3,R32,96,1,4,64,46,26,7,10,6,11,0,5,75,47,20,11,9,7,14,632,69,85,849
2025-1074,Hong Kong,Hard,32,I,20251027,279,215077,,Q,Viktoria Morvayova,U,,SVK,24.6,216587,,WC,Hong Yi Cody Wong,U,,HKG,23.6,6-1 6-0,3,R32,67,1,2,35,23,20,8,7,0,0,3,7,53,28,14,8,6,10,15,520,95,498,100
2025-1074,Hong Kong,Hard,32,I,20251027,278,233741,5,,Maya Joint,R,,AUS,19.5,201545,,,Anastasija Sevastova,R,169,LAT,35.5,2-6 6-4 6-3,3,R32,109,0,6,85,57,39,9,14,9,14,3,1,86,58,36,12,13,6,11,32,1490,208,350
2025-1074,Hong Kong,Hard,32,I,20251027,277,214939,6,,Anna Kalinskaya,R,175,RUS,26.9,215872,,,Kamilla Rakhimova,R,,UZB,24.1,6-4 6-4,3,R32,86,7,2,61,39,31,7,10,1,3,4,6,71,48,33,5,10,5,9,35,1417,106,731
2025-1074,Hong Kong,Hard,32,I,20251027,276,201533,,,Shuai Zhang,R,177,CHN,36.7,220662,,,Veronika Erjavec,R,,SLO,25.8,6-2 6-2,3,R32,59,4,3,44,31,23,8,8,0,1,1,0,57,43,21,3,8,2,7,107,709,98,774
2025-1074,Hong Kong,Hard,32,I,20251027,275,223253,,,Alexandra Eala,L,173,PHI,20.4,211107,,,Katie Boulter,R,180,GBR,29.2,6-4 2-1 RET,3,R32,69,1,2,40,24,14,10,7,1,3,3,0,50,32,19,7,6,4,7,51,1131,79,877
2025-1074,Hong Kong,Hard,32,I,20251027,274,239475,3,,Victoria Mboko,R,,CAN,19.1,221883,,,Talia Gibson,R,,AUS,21.3,6-7(2) 6-1 6-4,3,R32,108,19,9,93,71,56,9,14,2,2,3,1,81,59,42,13,15,1,5,21,1913,134,575
2025-1074,Hong Kong,Hard,32,I,20251027,273,201514,7,,Sorana Cirstea,R,176,ROU,35.5,213646,,,Dalma Galfi,R,178,HUN,27.2,7-5 6-3,3,R32,89,3,4,55,36,30,9,11,0,2,0,4,66,41,27,10,10,3,7,45,1243,96,795
2025-1074,Hong Kong,Hard,32,I,20251027,272,201548,,,Ajla Tomljanovic,R,180,AUS,32.4,215468,,Q,Momoko Kobori,R,158,JPN,27.1,7-5 6-2,3,R32,93,2,7,66,48,33,6,10,4,6,0,4,72,49,26,10,10,3,8,86,844,470,112
2025-1074,Hong Kong,Hard,32,I,20251027,271,220332,,,Eva Lys,R,165,GER,23.7,260006,,Q,Kristiana Sidorova,U,,RUS,19.4,6-0 6-3,3,R32,71,2,1,41,34,26,4,8,1,2,1,1,60,36,18,8,7,14,19,44,1274,541,89
2025-1074,Hong Kong,Hard,32,I,20251027,270,220367,2,,Leylah Fernandez,L,168,CAN,23.1,216016,,,Xiyu Wang,L,,CHN,24.5,6-1 6-4,3,R32,85,1,4,52,29,22,10,9,1,3,0,3,53,39,17,6,8,3,8,22,1821,167,433
2025-1077,Jiujiang,Hard,32,I,20251027,300,215020,,,Anna Blinkova,R,179,RUS,27.1,260172,,WC,Lilli Tagger,U,,AUT,17.6,6-3 6-3,3,F,100,0,3,61,40,28,11,9,7,9,6,3,78,48,27,11,9,9,14,95,798,235,309
